creation_date,pandas,matplotlib,numpy,seaborn,geopandas,geoviews,altair,yellowbrick,vega,holoviews,hvplot,bokeh
2018-08-04,60,11,17,1,2,0,0,0,0,0,0,0
2018-08-05,45,7,29,1,0,0,0,0,0,1,0,1
2018-08-06,104,19,43,4,0,0,0,0,1,0,0,2
2018-08-07,92,31,38,4,1,0,1,0,1,0,0,7
2018-08-08,134,23,47,3,0,0,0,0,0,0,0,3
2018-08-09,111,17,35,6,0,0,0,0,0,0,0,5
2018-08-10,115,27,43,3,0,0,0,0,0,0,0,2
2018-08-11,43,11,19,2,0,0,0,0,0,1,0,2
2018-08-12,54,12,14,2,1,0,0,0,0,0,0,1
2018-08-13,114,22,33,8,0,0,0,0,0,0,0,3
2018-08-14,112,27,39,8,0,0,0,0,1,0,0,2
2018-08-15,105,23,36,4,0,1,0,0,0,1,0,2
2018-08-16,134,21,36,3,2,0,0,0,1,0,0,2
2018-08-17,98,22,31,3,1,0,1,0,0,1,0,2
2018-08-18,33,17,14,0,0,0,0,0,0,0,0,0
2018-08-19,46,10,22,1,0,0,0,0,0,0,0,0
2018-08-20,101,17,27,0,0,0,0,0,0,0,0,3
2018-08-21,117,26,33,1,1,0,0,0,0,0,0,2
2018-08-22,117,19,35,3,1,0,1,0,1,1,0,2
2018-08-23,125,29,39,3,0,0,0,0,0,0,0,2
2018-08-24,108,24,37,5,0,0,0,0,0,0,0,1
2018-08-25,37,11,11,4,0,0,1,0,1,0,0,0
2018-08-26,42,7,23,2,0,0,0,0,0,0,0,0
2018-08-27,106,25,24,3,0,0,0,0,0,0,0,1
2018-08-28,117,25,36,7,1,0,1,0,0,0,0,1
2018-08-29,116,19,34,2,0,0,0,0,0,0,0,2
2018-08-30,117,23,39,9,0,0,0,0,0,0,0,1
2018-08-31,103,24,40,6,0,0,0,0,0,0,0,4
2018-09-01,47,16,25,1,1,0,0,0,0,0,0,1
2018-09-02,49,9,19,1,0,0,0,0,0,0,0,2
2018-09-03,73,19,33,1,0,1,0,0,0,0,0,1
2018-09-04,91,17,32,1,1,0,0,0,0,0,0,2
2018-09-05,94,21,28,3,0,0,0,0,0,0,0,2
2018-09-06,98,30,32,2,0,0,0,0,0,0,0,3
2018-09-07,94,18,37,0,0,0,1,0,1,0,0,2
2018-09-08,64,17,22,1,0,0,0,0,0,0,0,3
2018-09-09,49,16,22,1,0,0,1,0,0,0,0,0
2018-09-10,119,24,37,4,1,0,0,0,0,0,0,2
2018-09-11,125,27,32,3,1,0,1,0,0,0,0,3
2018-09-12,114,27,32,8,0,0,0,0,0,0,0,3
2018-09-13,73,23,35,9,2,0,0,0,0,0,0,1
2018-09-14,82,20,40,2,3,0,1,0,0,0,0,1
2018-09-15,38,12,25,3,0,0,0,0,0,0,0,1
2018-09-16,55,10,25,0,0,0,0,0,0,1,0,3
2018-09-17,93,21,37,4,1,0,1,0,0,1,0,3
2018-09-18,109,29,33,7,1,0,1,0,1,0,0,1
2018-09-19,105,31,31,3,0,0,1,0,1,0,0,1
2018-09-20,118,27,34,2,3,0,0,0,0,0,0,5
2018-09-21,99,14,31,5,0,0,0,0,0,0,0,2
2018-09-22,57,12,14,0,0,0,0,0,0,0,0,0
2018-09-23,63,15,29,4,0,0,0,0,0,0,0,4
2018-09-24,101,16,33,2,0,0,0,0,0,0,0,1
2018-09-25,129,29,43,3,1,0,0,0,0,0,0,2
2018-09-26,118,24,32,2,0,0,0,0,0,0,0,0
2018-09-27,97,20,40,1,1,0,0,0,0,1,0,4
2018-09-28,92,21,24,1,0,0,0,0,0,3,0,3
2018-09-29,40,14,15,4,0,0,0,0,0,0,0,0
2018-09-30,47,16,27,0,1,0,0,0,0,0,0,0
2018-10-01,109,18,24,4,0,0,0,0,1,0,0,2
2018-10-02,117,18,26,1,2,0,0,0,0,0,0,2
2018-10-03,92,26,42,3,0,0,1,0,0,0,0,2
2018-10-04,107,16,32,4,0,0,0,0,1,5,0,5
2018-10-05,107,22,42,2,0,0,0,0,0,0,0,4
2018-10-06,52,9,16,0,0,0,0,0,1,0,0,0
2018-10-07,50,11,20,1,0,0,0,0,0,0,0,0
2018-10-08,101,23,34,4,1,0,1,0,0,2,0,3
2018-10-09,113,30,39,2,1,0,0,0,0,1,0,3
2018-10-10,121,23,42,3,1,0,0,0,0,0,0,3
2018-10-11,117,24,37,3,0,0,0,0,0,0,0,4
2018-10-12,90,30,47,6,0,0,1,0,0,0,0,1
2018-10-13,56,12,13,0,1,0,1,0,0,0,0,0
2018-10-14,57,13,20,3,1,0,1,0,1,0,0,0
2018-10-15,81,22,34,0,2,0,0,0,0,0,0,2
2018-10-16,109,21,55,1,0,0,0,0,0,0,0,1
2018-10-17,120,26,33,2,0,0,0,0,0,0,0,2
2018-10-18,124,23,39,4,0,0,2,0,1,0,0,2
2018-10-19,84,18,31,4,0,0,1,0,0,0,0,1
2018-10-20,58,12,24,1,1,0,1,0,0,0,0,0
2018-10-21,41,17,23,2,0,0,0,0,0,0,0,0
2018-10-22,111,20,32,6,1,0,0,0,0,1,0,4
2018-10-23,124,25,44,4,2,0,0,0,0,1,0,3
2018-10-24,93,28,40,3,1,0,0,0,0,0,0,1
2018-10-25,103,31,34,9,1,0,0,0,0,0,0,0
2018-10-26,109,24,28,2,0,0,0,0,0,0,0,2
2018-10-27,60,19,27,1,0,0,0,0,0,0,0,1
2018-10-28,53,14,21,4,1,0,0,0,0,0,0,1
2018-10-29,109,16,29,7,0,0,0,0,0,1,0,3
2018-10-30,97,29,33,2,1,0,2,0,1,1,0,0
2018-10-31,121,29,41,4,0,0,1,0,2,0,0,4
2018-11-01,118,20,37,4,1,0,0,0,0,0,0,1
2018-11-02,96,26,34,4,2,0,0,0,0,1,0,1
2018-11-03,59,6,14,3,0,0,0,0,0,0,0,0
2018-11-04,52,19,24,4,1,0,0,0,0,0,0,2
2018-11-05,129,33,30,3,2,0,0,0,0,1,0,2
2018-11-06,109,25,48,3,1,0,1,0,0,0,0,2
2018-11-07,129,35,49,4,1,0,2,0,1,0,0,6
2018-11-08,106,22,39,1,0,0,0,0,0,0,0,4
2018-11-09,101,29,36,2,2,0,0,0,1,0,0,0
2018-11-10,57,15,23,2,0,0,0,0,0,0,0,2
2018-11-11,55,9,20,1,0,0,0,0,0,0,0,1
2018-11-12,104,28,40,3,0,0,0,0,1,1,0,0
2018-11-13,126,28,29,5,0,1,1,0,0,2,0,5
2018-11-14,114,35,50,4,0,0,0,0,0,0,0,3
2018-11-15,113,35,47,2,2,1,1,0,1,1,0,3
2018-11-16,106,24,20,3,1,0,0,0,0,0,0,2
2018-11-17,48,11,23,0,0,0,1,0,1,0,0,0
2018-11-18,42,14,29,3,1,0,0,0,0,0,0,2
2018-11-19,114,22,45,1,1,0,0,0,0,1,0,3
2018-11-20,126,31,43,6,0,0,1,0,0,0,0,0
2018-11-21,112,21,34,0,1,0,1,0,1,2,0,3
2018-11-22,90,19,30,2,0,0,0,0,0,0,0,3
2018-11-23,87,27,32,5,2,0,0,0,0,1,0,1
2018-11-24,59,7,28,2,0,0,0,0,0,0,0,1
2018-11-25,84,23,32,0,0,0,0,0,0,0,0,2
2018-11-26,115,33,34,4,0,0,1,0,0,1,0,3
2018-11-27,123,22,40,2,1,0,0,0,0,0,0,2
2018-11-28,112,29,40,4,0,0,2,0,0,0,0,1
2018-11-29,116,23,38,2,1,1,0,0,1,2,0,2
2018-11-30,112,23,32,3,1,0,0,0,0,0,0,4
2018-12-01,52,20,22,5,0,0,0,0,0,0,0,0
2018-12-02,63,23,28,2,0,0,0,0,0,0,0,2
2018-12-03,114,28,41,2,0,0,0,0,0,1,0,3
2018-12-04,107,22,45,6,0,0,0,0,0,0,0,2
2018-12-05,100,30,48,8,0,0,0,0,0,0,0,2
2018-12-06,113,33,53,1,1,0,0,0,1,0,0,1
2018-12-07,108,30,41,6,1,0,0,0,1,0,0,1
2018-12-08,59,14,12,1,1,0,0,0,0,1,0,3
2018-12-09,64,15,26,2,1,0,1,0,0,0,0,1
2018-12-10,89,19,31,3,1,0,0,0,0,2,0,1
2018-12-11,113,26,36,4,0,0,0,0,0,0,0,0
2018-12-12,112,28,47,7,0,0,0,0,0,0,0,2
2018-12-13,107,28,42,3,1,0,0,0,1,0,0,0
2018-12-14,83,25,24,4,1,0,0,0,1,0,0,0
2018-12-15,44,9,21,2,1,0,0,0,0,0,0,2
2018-12-16,51,13,15,1,1,0,2,0,0,0,0,0
2018-12-17,107,21,32,2,0,0,0,0,0,0,0,1
2018-12-18,109,29,33,4,2,0,0,0,1,0,0,2
2018-12-19,119,29,33,4,1,0,0,0,2,0,0,0
2018-12-20,94,24,34,4,0,0,0,0,1,1,0,2
2018-12-21,82,21,24,2,2,0,0,0,0,0,0,1
2018-12-22,35,21,14,4,0,0,0,0,0,0,0,1
2018-12-23,49,17,24,2,0,0,0,0,0,0,0,0
2018-12-24,60,8,21,3,0,0,0,0,0,0,0,1
2018-12-25,37,8,16,0,0,0,0,0,0,0,0,0
2018-12-26,59,10,27,1,0,0,0,0,0,0,0,1
2018-12-27,85,13,31,2,0,0,0,0,2,0,0,1
2018-12-28,84,17,32,4,1,0,0,0,0,0,0,0
2018-12-29,45,7,19,1,0,0,1,0,0,0,0,0
2018-12-30,44,8,23,2,0,0,0,0,0,0,0,0
2018-12-31,58,12,18,3,0,0,0,0,0,0,0,1
2019-01-01,35,7,13,1,0,0,0,0,0,0,0,0
2019-01-02,77,19,26,0,0,0,0,0,0,0,0,1
2019-01-03,99,19,27,4,0,0,2,0,1,1,0,4
2019-01-04,101,27,24,3,0,0,0,0,2,0,0,2
2019-01-05,58,12,19,3,0,0,1,0,0,0,0,0
2019-01-06,59,13,29,1,0,0,0,0,0,0,0,0
2019-01-07,92,15,22,3,1,0,0,0,2,0,0,3
2019-01-08,107,25,35,9,2,0,0,0,0,0,0,2
2019-01-09,88,22,29,2,1,0,1,0,0,0,0,4
2019-01-10,115,27,40,5,1,0,0,1,1,0,0,0
2019-01-11,94,20,24,2,1,0,0,0,0,1,0,3
2019-01-12,49,10,24,0,0,0,0,0,0,0,0,1
2019-01-13,62,15,26,2,0,0,0,0,0,0,0,2
2019-01-14,91,17,31,3,0,0,0,0,0,0,0,3
2019-01-15,95,20,32,1,1,0,1,0,1,0,0,3
2019-01-16,122,20,29,5,1,0,1,0,1,0,0,4
2019-01-17,103,16,38,0,2,0,0,0,0,1,0,2
2019-01-18,107,19,30,4,1,0,0,0,1,0,0,2
2019-01-19,45,15,26,1,2,0,0,0,0,0,0,2
2019-01-20,62,21,23,3,0,0,0,0,0,1,0,2
2019-01-21,104,18,37,2,1,0,0,0,0,2,0,2
2019-01-22,114,20,46,4,0,0,0,0,0,0,0,4
2019-01-23,113,21,33,7,0,0,0,0,0,3,0,4
2019-01-24,140,30,34,2,0,0,0,0,0,1,0,4
2019-01-25,95,9,36,4,1,0,1,0,0,1,0,3
2019-01-26,45,17,21,4,0,0,0,0,0,0,0,0
2019-01-27,52,18,25,5,0,0,0,0,0,1,0,1
2019-01-28,106,20,31,7,0,0,1,0,0,1,0,1
2019-01-29,131,21,31,3,0,0,0,0,0,1,0,7
2019-01-30,149,27,43,3,3,0,0,0,0,1,0,5
2019-01-31,114,18,37,3,0,0,0,1,0,0,0,3
2019-02-01,97,17,44,4,0,0,0,0,0,0,0,1
2019-02-02,62,9,21,1,0,0,0,0,0,0,0,2
2019-02-03,57,19,23,4,0,0,0,0,1,0,0,5
2019-02-04,114,18,35,6,0,0,0,0,0,1,0,1
2019-02-05,127,23,37,1,1,0,1,0,0,2,0,4
2019-02-06,125,26,36,2,2,0,1,0,0,0,0,2
2019-02-07,114,22,57,2,3,0,0,0,0,1,0,4
2019-02-08,118,25,49,4,1,0,0,0,1,1,0,0
2019-02-09,42,16,17,1,0,0,0,0,1,0,0,2
2019-02-10,60,15,31,2,1,0,0,0,1,0,0,2
2019-02-11,114,21,36,1,1,0,0,0,0,1,0,3
2019-02-12,142,28,45,6,0,0,0,0,2,0,0,4
2019-02-13,126,28,48,2,0,0,0,0,0,0,0,1
2019-02-14,141,33,60,5,1,0,0,0,0,1,0,2
2019-02-15,122,23,35,2,0,0,0,0,0,0,0,8
2019-02-16,51,19,35,3,1,0,0,0,0,0,0,2
2019-02-17,67,15,21,2,1,0,0,0,0,0,0,3
2019-02-18,107,22,39,3,0,0,0,0,0,0,0,6
2019-02-19,117,25,28,0,1,0,0,0,0,2,0,7
2019-02-20,127,31,54,5,1,0,1,0,0,2,0,2
2019-02-21,145,28,50,6,1,0,1,0,0,3,0,4
2019-02-22,122,20,34,2,3,0,0,0,1,0,0,6
2019-02-23,72,16,36,2,0,0,0,0,0,0,0,2
2019-02-24,58,15,27,0,0,0,1,0,0,0,0,3
2019-02-25,126,32,56,2,1,0,0,0,0,1,0,2
2019-02-26,129,22,41,7,2,0,0,0,0,0,0,0
2019-02-27,159,30,43,3,2,0,1,0,1,2,0,3
2019-02-28,129,22,38,2,0,0,1,0,0,0,0,4
2019-03-01,118,21,54,6,1,1,0,0,1,1,0,3
2019-03-02,79,16,42,5,2,0,1,0,0,0,0,0
2019-03-03,50,15,32,1,1,0,1,0,0,0,0,4
2019-03-04,130,27,44,2,0,0,0,0,0,1,1,7
2019-03-05,136,24,43,2,2,0,2,0,2,0,0,4
2019-03-06,110,27,39,9,0,0,1,0,0,1,0,5
2019-03-07,143,19,44,3,3,0,0,0,1,1,0,3
2019-03-08,127,30,47,8,2,0,1,0,1,0,0,1
2019-03-09,54,14,30,4,0,0,1,0,0,0,0,2
2019-03-10,52,11,20,2,1,0,0,1,0,1,0,1
2019-03-11,123,24,37,9,1,0,0,0,0,0,0,3
2019-03-12,115,28,44,5,2,0,1,0,0,0,0,0
2019-03-13,124,31,39,4,1,0,0,0,0,0,0,4
2019-03-14,119,34,37,3,1,0,1,0,1,1,0,5
2019-03-15,109,26,36,3,4,0,0,0,1,0,0,4
2019-03-16,55,16,21,2,0,0,1,0,1,0,0,3
2019-03-17,64,17,21,2,2,0,0,0,0,1,0,0
2019-03-18,121,29,52,1,1,0,2,0,0,0,0,4
2019-03-19,162,22,51,4,1,0,1,0,2,2,1,4
2019-03-20,135,29,35,6,1,0,0,0,0,1,0,4
2019-03-21,142,33,49,5,1,0,1,0,1,1,0,3
2019-03-22,132,24,50,5,2,0,0,0,0,1,0,1
2019-03-23,68,19,34,2,0,0,0,0,0,0,0,1
2019-03-24,60,13,20,1,0,0,0,0,0,1,0,3
2019-03-25,109,24,46,3,1,0,1,0,0,1,0,2
2019-03-26,136,33,47,7,1,1,0,0,0,1,0,4
2019-03-27,127,23,55,4,1,0,1,0,1,0,0,4
2019-03-28,137,26,45,5,2,0,1,0,0,0,0,2
2019-03-29,117,34,35,2,1,0,0,0,1,0,0,1
2019-03-30,57,14,38,0,0,0,0,0,0,0,0,4
2019-03-31,78,18,27,3,0,0,1,0,0,0,0,3
2019-04-01,102,30,36,3,1,0,0,0,0,0,0,7
2019-04-02,142,25,46,5,1,0,0,0,0,0,0,9
2019-04-03,142,19,48,7,4,0,0,0,0,3,0,3
2019-04-04,135,33,57,4,1,0,0,0,0,1,0,2
2019-04-05,103,24,29,2,0,0,1,0,0,1,0,4
2019-04-06,83,12,24,1,0,0,0,0,0,0,0,1
2019-04-07,64,19,14,2,1,0,0,0,0,0,0,0
2019-04-08,139,32,47,6,1,0,0,0,0,1,0,3
2019-04-09,123,28,38,8,3,0,0,0,0,0,0,4
2019-04-10,133,33,41,5,0,0,0,0,0,1,0,3
2019-04-11,122,31,38,5,1,0,1,0,1,1,0,2
2019-04-12,123,30,35,10,4,0,1,0,0,0,0,4
2019-04-13,83,20,32,3,0,0,0,0,0,0,0,0
2019-04-14,82,16,41,3,1,0,0,0,0,1,0,1
2019-04-15,117,22,47,4,1,0,1,0,0,1,0,4
2019-04-16,144,19,51,1,2,0,1,0,0,1,0,5
2019-04-17,126,29,33,2,1,0,0,0,0,0,0,6
2019-04-18,138,22,45,6,1,0,0,0,0,2,0,8
2019-04-19,94,20,40,2,4,0,0,1,1,2,0,1
2019-04-20,51,12,24,2,1,0,0,0,0,0,0,0
2019-04-21,61,15,29,3,0,0,1,0,0,0,0,3
2019-04-22,99,27,34,5,0,0,3,0,0,0,0,4
2019-04-23,108,21,46,5,0,0,0,0,0,0,0,5
2019-04-24,128,23,41,4,0,0,1,0,0,1,0,4
2019-04-25,127,20,45,3,1,0,0,0,0,1,0,2
2019-04-26,102,18,38,4,1,0,0,0,0,1,0,0
2019-04-27,55,14,30,1,2,0,1,0,0,0,0,1
2019-04-28,63,18,32,2,0,0,0,0,0,0,0,3
2019-04-29,101,34,26,3,0,0,2,0,1,0,0,3
2019-04-30,131,24,44,4,0,0,1,0,1,1,0,1
2019-05-01,105,22,31,1,0,0,0,0,1,2,1,2
2019-05-02,103,29,35,3,2,0,0,0,1,1,0,2
2019-05-03,102,18,37,2,1,0,0,0,1,2,0,5
2019-05-04,43,18,27,5,0,0,0,0,0,0,0,0
2019-05-05,49,12,24,3,1,0,1,0,1,0,0,4
2019-05-06,122,27,33,4,0,0,1,0,2,0,0,3
2019-05-07,107,16,31,3,4,0,1,0,1,0,0,5
2019-05-08,126,33,37,9,1,0,1,0,1,0,0,5
2019-05-09,134,36,49,5,0,0,1,0,0,0,0,4
2019-05-10,140,24,23,6,3,0,2,0,0,0,0,8
2019-05-11,63,17,22,3,0,0,0,0,0,0,0,2
2019-05-12,60,13,24,1,0,0,0,0,0,0,0,1
2019-05-13,125,32,35,8,0,0,0,0,1,1,0,7
2019-05-14,142,28,44,5,0,1,0,0,0,2,0,3
2019-05-15,126,28,49,6,1,0,1,0,0,0,0,4
2019-05-16,141,24,43,4,2,0,1,0,0,1,0,3
2019-05-17,114,20,29,2,1,0,1,0,0,1,0,8
2019-05-18,56,10,18,1,0,0,2,0,1,0,0,2
2019-05-19,55,17,24,1,0,0,1,0,0,0,0,0
2019-05-20,118,18,28,4,2,0,0,0,0,0,0,1
2019-05-21,122,29,39,4,1,0,2,0,0,0,0,2
2019-05-22,122,31,37,2,0,0,0,0,1,0,0,7
2019-05-23,129,32,47,5,3,0,0,0,0,0,0,4
2019-05-24,109,23,36,2,1,0,0,0,1,2,1,3
2019-05-25,62,15,27,4,1,0,0,0,0,1,0,1
2019-05-26,58,14,25,4,1,0,0,0,0,1,0,2
2019-05-27,105,24,34,1,1,0,0,0,0,0,0,1
2019-05-28,123,34,31,5,0,0,0,0,0,0,0,1
2019-05-29,130,26,36,4,0,0,3,0,0,0,0,1
2019-05-30,94,14,31,4,1,0,0,0,0,0,0,3
2019-05-31,102,19,28,6,0,0,1,0,1,0,0,1
2019-06-01,48,12,24,3,2,0,0,0,0,0,0,0
2019-06-02,43,8,16,4,1,0,2,0,0,0,0,1
2019-06-03,94,25,32,4,1,0,1,0,0,0,0,2
2019-06-04,141,25,32,4,0,0,0,0,1,0,0,3
2019-06-05,116,19,36,6,2,0,1,0,0,0,0,3
2019-06-06,106,19,37,2,0,0,1,0,0,1,1,3
2019-06-07,111,22,33,2,0,0,0,0,0,2,1,3
2019-06-08,48,4,22,3,0,0,1,0,0,0,0,1
2019-06-09,43,12,16,2,0,0,0,0,0,0,0,3
2019-06-10,102,14,23,3,2,2,0,0,0,2,0,1
2019-06-11,115,25,38,2,1,0,0,0,0,3,0,4
2019-06-12,128,25,39,2,1,0,0,0,0,0,0,5
2019-06-13,110,30,27,5,2,0,0,0,0,1,1,1
2019-06-14,97,21,27,6,0,0,1,0,0,0,0,3
2019-06-15,55,9,19,3,1,0,0,0,0,0,0,1
2019-06-16,49,13,13,2,0,0,1,0,0,0,0,1
2019-06-17,121,21,35,2,1,0,2,0,1,1,0,4
2019-06-18,139,33,34,5,1,0,0,0,0,0,0,4
2019-06-19,141,25,51,3,3,0,2,0,0,1,1,2
2019-06-20,117,20,41,2,2,0,2,0,0,1,0,2
2019-06-21,113,31,40,5,2,0,0,0,0,0,0,1
2019-06-22,48,14,23,4,0,0,1,0,0,1,0,2
2019-06-23,56,11,14,1,0,0,0,0,0,0,0,0
2019-06-24,118,20,25,3,0,0,0,0,0,1,0,5
2019-06-25,160,23,35,3,0,0,1,0,1,0,0,5
2019-06-26,144,23,46,4,3,0,0,1,0,0,0,2
2019-06-27,129,27,50,5,2,0,0,0,0,0,0,1
2019-06-28,109,20,39,2,2,0,0,0,1,1,0,2
2019-06-29,41,8,15,1,0,1,0,0,0,0,0,1
2019-06-30,40,9,16,4,1,0,0,0,0,0,0,3
2019-07-01,109,16,36,3,1,0,0,0,1,1,1,4
2019-07-02,126,22,45,3,1,0,1,0,1,1,0,5
2019-07-03,132,18,29,1,3,0,1,0,1,1,1,2
2019-07-04,115,27,36,6,4,0,0,0,0,0,0,3
2019-07-05,110,13,42,1,4,0,1,0,0,0,0,1
2019-07-06,52,7,22,3,1,0,0,0,0,0,0,0
2019-07-07,55,8,26,0,0,0,0,0,0,0,0,1
2019-07-08,114,24,53,5,3,0,0,1,0,1,0,3
2019-07-09,132,23,41,8,2,0,0,0,0,2,0,3
2019-07-10,133,19,33,1,0,0,0,0,0,2,0,1
2019-07-11,135,22,46,3,0,0,0,0,0,1,0,2
2019-07-12,124,31,41,5,0,0,0,0,0,0,0,4
2019-07-13,69,11,19,3,0,0,0,0,0,0,1,2
2019-07-14,67,21,13,7,2,0,0,0,0,0,0,1
2019-07-15,116,27,31,6,1,0,1,0,0,0,0,3
2019-07-16,128,20,41,7,0,0,0,0,1,1,0,2
2019-07-17,147,33,48,1,2,0,0,0,1,2,0,3
2019-07-18,130,28,37,5,0,0,1,1,0,0,0,1
2019-07-19,111,19,33,3,1,0,0,0,0,0,0,2
2019-07-20,54,17,23,0,0,0,0,0,0,0,0,1
2019-07-21,59,9,23,1,0,0,1,0,1,0,0,0
2019-07-22,145,22,36,4,1,0,1,0,1,0,0,4
2019-07-23,148,27,39,6,2,0,0,0,1,0,0,2
2019-07-24,158,31,54,8,0,0,0,0,1,0,0,3
2019-07-25,150,24,43,1,2,0,0,0,0,0,0,0
2019-07-26,128,17,34,6,1,0,0,0,0,0,0,1
2019-07-27,45,10,19,1,0,0,0,0,0,0,0,0
2019-07-28,60,6,14,2,0,0,1,0,0,0,0,0
2019-07-29,123,23,28,7,1,0,0,0,0,0,0,2
2019-07-30,143,39,40,8,1,0,1,0,0,0,0,3
2019-07-31,174,31,44,4,2,0,0,0,0,0,0,1
2019-08-01,162,29,44,3,0,0,0,0,0,1,0,3
2019-08-02,123,20,44,4,1,0,0,0,0,0,0,2
2019-08-03,51,17,25,2,0,0,0,0,0,1,0,1
2019-08-04,53,8,21,1,1,0,0,0,0,0,0,0
2019-08-05,115,27,35,1,0,0,0,0,0,1,1,4
2019-08-06,144,51,45,5,3,0,0,0,0,0,0,4
2019-08-07,142,21,48,3,1,0,0,0,0,0,0,4
2019-08-08,137,33,43,9,0,0,1,0,0,1,0,2
2019-08-09,113,34,39,4,1,0,0,0,0,0,0,2
2019-08-10,48,10,21,4,3,0,1,0,0,0,0,1
2019-08-11,50,8,16,2,0,0,0,0,0,1,0,2
2019-08-12,137,27,37,5,1,0,1,0,0,0,0,1
2019-08-13,147,29,41,2,2,0,0,0,0,0,0,4
2019-08-14,136,27,50,3,2,0,0,0,0,0,0,3
2019-08-15,136,26,24,2,3,0,0,0,0,0,0,3
2019-08-16,114,20,30,5,0,0,0,0,0,0,0,1
2019-08-17,53,15,24,6,1,0,0,0,0,0,0,0
2019-08-18,49,11,17,1,1,0,0,0,0,0,0,1
2019-08-19,116,20,35,3,0,0,1,0,0,0,1,3
2019-08-20,130,15,38,1,0,0,0,0,0,0,0,3
2019-08-21,147,21,26,6,1,0,0,0,0,0,0,3
2019-08-22,118,18,36,5,2,0,0,0,0,0,0,3
2019-08-23,131,22,42,4,0,1,0,0,0,1,0,1
2019-08-24,42,4,19,0,1,0,0,0,0,1,0,1
2019-08-25,61,13,18,2,1,0,0,0,0,0,0,2
2019-08-26,143,19,33,2,1,0,0,0,0,1,1,2
2019-08-27,140,21,40,1,3,0,0,0,0,0,0,2
2019-08-28,144,29,41,4,1,0,2,0,0,0,0,2
2019-08-29,135,21,36,2,2,0,2,0,0,0,1,1
2019-08-30,115,24,49,2,0,0,1,0,0,0,1,1
2019-08-31,59,15,12,2,0,0,0,0,0,0,0,0
2019-09-01,63,12,11,1,1,0,0,0,0,0,0,1
2019-09-02,90,18,23,2,0,0,1,0,0,1,0,3
2019-09-03,126,22,26,2,2,0,0,0,0,1,1,1
2019-09-04,133,17,32,2,0,0,0,0,0,0,0,2
2019-09-05,134,23,35,1,0,0,0,0,1,1,1,1
2019-09-06,109,20,28,4,0,0,1,0,0,0,0,2
2019-09-07,46,11,16,5,0,0,1,0,0,0,0,1
2019-09-08,49,17,17,2,0,0,0,0,1,0,0,0
2019-09-09,113,23,31,2,2,0,0,0,0,1,0,4
2019-09-10,138,27,48,1,3,0,1,1,0,1,0,6
2019-09-11,136,18,48,8,0,0,1,0,1,0,0,1
2019-09-12,109,26,36,6,0,0,0,0,0,0,0,3
2019-09-13,104,17,33,2,1,0,1,0,0,0,0,0
2019-09-14,43,14,15,1,0,0,0,0,0,0,0,1
2019-09-15,60,10,32,0,0,0,0,0,0,0,0,2
2019-09-16,122,20,31,3,0,0,0,0,0,1,1,2
2019-09-17,96,21,38,2,1,0,0,0,0,1,0,3
2019-09-18,135,20,42,6,2,0,0,0,0,0,0,1
2019-09-19,119,22,37,3,2,0,1,0,0,2,0,2
2019-09-20,125,15,43,1,1,0,2,0,0,2,1,2
2019-09-21,53,5,18,0,0,0,0,0,0,1,0,2
2019-09-22,55,14,25,1,1,0,0,0,0,0,0,0
2019-09-23,131,20,41,2,0,0,0,0,1,0,0,0
2019-09-24,128,22,28,3,2,0,0,0,0,2,0,2
2019-09-25,118,18,47,1,1,0,0,0,1,0,0,5
2019-09-26,133,31,36,5,0,0,2,0,2,1,0,1
2019-09-27,117,21,40,3,1,0,0,0,0,0,0,4
2019-09-28,47,12,23,2,0,0,0,0,0,1,0,1
2019-09-29,70,15,30,1,0,0,0,0,0,1,0,2
2019-09-30,128,19,38,2,2,0,0,0,0,0,0,6
2019-10-01,121,29,48,6,1,0,0,0,1,1,1,0
2019-10-02,123,27,49,1,0,0,1,0,0,0,0,3
2019-10-03,103,28,31,5,0,0,3,0,0,0,0,6
2019-10-04,111,14,22,2,0,0,0,0,1,1,1,2
2019-10-05,59,7,22,1,1,0,1,0,0,0,0,1
2019-10-06,73,21,29,5,0,0,0,0,1,0,0,0
2019-10-07,131,26,37,5,1,0,0,0,0,1,0,2
2019-10-08,127,22,34,1,3,0,0,0,1,0,0,1
2019-10-09,141,20,38,8,1,0,1,0,0,0,0,0
2019-10-10,136,33,38,2,3,0,2,1,0,1,0,2
2019-10-11,128,30,35,1,1,0,0,0,0,0,0,1
2019-10-12,68,18,20,2,1,0,0,1,0,0,1,0
2019-10-13,78,12,21,3,0,0,0,0,1,0,0,1
2019-10-14,121,21,43,6,1,0,0,0,0,2,2,3
2019-10-15,166,25,49,2,2,0,1,0,1,0,0,3
2019-10-16,146,25,55,2,2,0,2,0,0,0,0,1
2019-10-17,157,30,37,4,0,0,0,0,1,1,1,2
2019-10-18,139,31,42,4,1,0,0,0,0,1,0,1
2019-10-19,66,17,25,1,0,0,1,0,0,0,0,1
2019-10-20,87,16,29,2,2,0,0,0,0,0,0,2
2019-10-21,163,16,47,3,1,1,0,0,0,1,1,3
2019-10-22,151,28,38,3,1,0,0,0,0,1,0,4
2019-10-23,156,23,53,5,1,0,1,0,1,0,0,2
2019-10-24,150,26,50,1,1,0,1,0,1,0,0,1
2019-10-25,137,28,58,7,2,0,0,0,0,0,0,3
2019-10-26,62,9,23,0,2,0,0,0,0,0,0,1
